Crash ID,Crash Type,Penalty Price,State_id,Hour_id,Victim_id,Speed_id,Holiday_id
10598,Multiple,80,108,3671,3671,3671,3671
27844,Multiple,70,139,17727,17727,17727,17727
5215,Single,270,130,4487,4487,4487,4487
16287,Single,400,232,1672,1672,1672,1672
3905,Single,360,129,615,615,615,615
4538,Multiple,330,151,19113,19113,19113,19113
24276,Multiple,360,227,867,867,867,867
1860,Single,400,30,13438,13438,13438,13438
27234,Multiple,370,4,7358,7358,7358,7358
20680,Single,360,64,20126,20126,20126,20126
6814,Multiple,170,107,24573,24573,24573,24573
24790,Multiple,220,152,748,748,748,748
25898,Multiple,210,88,16024,16024,16024,16024
24117,Single,340,229,3958,3958,3958,3958
13879,Multiple,380,2,17519,17519,17519,17519
17321,Multiple,80,159,18450,18450,18450,18450
9077,Single,190,218,18764,18764,18764,18764
19537,Single,150,198,28369,28369,28369,28369
11517,Single,50,240,15307,15307,15307,15307
31282,Single,90,79,4774,4774,4774,4774
25455,Single,200,163,27848,27848,27848,27848
29754,Single,50,43,22418,22418,22418,22418
25819,Multiple,30,30,964,964,964,964
5483,Multiple,310,14,19435,19435,19435,19435
13080,Single,250,75,4681,4681,4681,4681
16593,Single,40,202,3066,3066,3066,3066
16704,Single,360,130,23673,23673,23673,23673
20810,Single,140,242,16452,16452,16452,16452
22803,Single,180,218,2538,2538,2538,2538
8540,Single,70,147,1652,1652,1652,1652
10992,Single,230,56,14162,14162,14162,14162
16571,Single,50,136,19316,19316,19316,19316
186,Multiple,280,164,7446,7446,7446,7446
19184,Single,240,222,1725,1725,1725,1725
16436,Single,70,118,8667,8667,8667,8667
22622,Single,130,108,6376,6376,6376,6376
6365,Multiple,120,244,2104,2104,2104,2104
22727,Single,90,41,13905,13905,13905,13905
20619,Single,260,82,9865,9865,9865,9865
31199,Multiple,150,209,2173,2173,2173,2173
3283,Single,110,98,22971,22971,22971,22971
26700,Single,250,94,31052,31052,31052,31052
27265,Multiple,240,181,13341,13341,13341,13341
29864,Multiple,50,169,391,391,391,391
26061,Multiple,60,129,18909,18909,18909,18909
20674,Single,130,196,3475,3475,3475,3475
5895,Single,400,62,9352,9352,9352,9352
2095,Single,300,168,20245,20245,20245,20245
24505,Multiple,100,238,17729,17729,17729,17729
18556,Single,290,245,9318,9318,9318,9318
18046,Single,330,223,18910,18910,18910,18910
6864,Single,90,229,7727,7727,7727,7727
1357,Single,30,148,10638,10638,10638,10638
16605,Single,350,93,27008,27008,27008,27008
16349,Single,80,53,21537,21537,21537,21537
29164,Single,390,95,18677,18677,18677,18677
11409,Multiple,250,172,18998,18998,18998,18998
7914,Multiple,220,163,98,98,98,98
14190,Multiple,100,135,4969,4969,4969,4969
28844,Single,120,159,14448,14448,14448,14448
9637,Multiple,330,4,1514,1514,1514,1514
7783,Single,310,159,26245,26245,26245,26245
8478,Multiple,360,173,17697,17697,17697,17697
11162,Multiple,150,35,15780,15780,15780,15780
2645,Multiple,230,53,18933,18933,18933,18933
3017,Single,290,192,1109,1109,1109,1109
28321,Multiple,250,89,26037,26037,26037,26037
1551,Multiple,240,60,9793,9793,9793,9793
4403,Single,100,231,12685,12685,12685,12685
5242,Multiple,230,11,15361,15361,15361,15361
15016,Multiple,350,168,3343,3343,3343,3343
12388,Single,370,189,4476,4476,4476,4476
10762,Single,80,177,10118,10118,10118,10118
25116,Multiple,380,187,5436,5436,5436,5436
15730,Single,320,213,9031,9031,9031,9031
15067,Multiple,370,187,25775,25775,25775,25775
7998,Single,320,41,29820,29820,29820,29820
15490,Single,40,185,19818,19818,19818,19818
5560,Single,360,57,17478,17478,17478,17478
931,Multiple,160,138,1687,1687,1687,1687
26200,Multiple,40,91,2022,2022,2022,2022
22531,Multiple,220,66,10203,10203,10203,10203
19886,Multiple,210,169,29252,29252,29252,29252
15819,Single,120,52,27363,27363,27363,27363
10162,Single,70,110,12302,12302,12302,12302
19774,Multiple,310,228,25761,25761,25761,25761
30541,Multiple,90,185,23068,23068,23068,23068
27685,Single,220,239,5940,5940,5940,5940
19463,Single,210,155,1855,1855,1855,1855
30924,Single,370,84,28369,28369,28369,28369
19964,Multiple,300,225,2329,2329,2329,2329
11440,Multiple,180,133,25427,25427,25427,25427
4447,Single,70,10,10162,10162,10162,10162
24728,Multiple,350,70,26832,26832,26832,26832
20790,Multiple,210,131,29853,29853,29853,29853
27245,Single,50,188,22868,22868,22868,22868
15503,Multiple,270,186,774,774,774,774
10955,Single,380,37,14517,14517,14517,14517
23206,Multiple,120,86,24487,24487,24487,24487
24452,Multiple,290,193,22275,22275,22275,22275
18268,Single,220,90,28924,28924,28924,28924
15849,Single,360,247,8237,8237,8237,8237
19762,Multiple,110,162,11686,11686,11686,11686
31210,Single,140,235,13922,13922,13922,13922
25875,Single,230,214,5293,5293,5293,5293
21393,Single,60,110,7395,7395,7395,7395
18657,Single,210,56,12591,12591,12591,12591
20869,Multiple,80,149,27733,27733,27733,27733
572,Multiple,320,176,16968,16968,16968,16968
17464,Single,130,64,19070,19070,19070,19070
5999,Multiple,230,21,15736,15736,15736,15736
18108,Multiple,100,32,6422,6422,6422,6422
12088,Multiple,330,140,832,832,832,832
6094,Multiple,300,75,2578,2578,2578,2578
21630,Multiple,70,241,11246,11246,11246,11246
24927,Single,70,202,4933,4933,4933,4933
584,Multiple,130,183,2184,2184,2184,2184
30248,Multiple,60,14,713,713,713,713
23502,Multiple,370,226,19857,19857,19857,19857
11769,Multiple,260,67,24698,24698,24698,24698
28997,Single,170,44,21982,21982,21982,21982
27530,Single,60,112,28384,28384,28384,28384
18008,Multiple,300,204,18383,18383,18383,18383
8047,Single,250,108,22707,22707,22707,22707
296,Single,330,210,15820,15820,15820,15820
5252,Single,400,209,8544,8544,8544,8544
19503,Multiple,400,213,29386,29386,29386,29386
23118,Multiple,340,217,7895,7895,7895,7895
26276,Multiple,330,106,1106,1106,1106,1106
16460,Single,220,73,14439,14439,14439,14439
30439,Multiple,40,181,16636,16636,16636,16636
9259,Multiple,380,49,21165,21165,21165,21165
30326,Multiple,350,67,27887,27887,27887,27887
9639,Single,300,163,10793,10793,10793,10793
26174,Single,50,73,3588,3588,3588,3588
5065,Single,60,49,26850,26850,26850,26850
18204,Single,270,2,11640,11640,11640,11640
17690,Single,110,124,14429,14429,14429,14429
14931,Single,180,122,4313,4313,4313,4313
5165,Single,400,108,10905,10905,10905,10905
18849,Single,240,85,2558,2558,2558,2558
11833,Single,210,18,8945,8945,8945,8945
7237,Single,80,90,14333,14333,14333,14333
7774,Single,130,206,22326,22326,22326,22326
30537,Single,170,163,17420,17420,17420,17420
12970,Single,70,176,13284,13284,13284,13284
11863,Single,140,166,23013,23013,23013,23013
4608,Single,320,159,22590,22590,22590,22590
27395,Single,50,244,4912,4912,4912,4912
21866,Single,190,36,30940,30940,30940,30940
4151,Multiple,220,87,29332,29332,29332,29332
6887,Multiple,390,190,6114,6114,6114,6114
29011,Multiple,360,180,11457,11457,11457,11457
27722,Multiple,160,80,20585,20585,20585,20585
31188,Single,370,144,2146,2146,2146,2146
29582,Single,390,45,10979,10979,10979,10979
14749,Single,200,106,29457,29457,29457,29457
13205,Single,70,107,16271,16271,16271,16271
17259,Multiple,390,154,25669,25669,25669,25669
7953,Single,240,196,30909,30909,30909,30909
9896,Single,170,89,18265,18265,18265,18265
15739,Multiple,50,1,25830,25830,25830,25830
20436,Multiple,30,220,12536,12536,12536,12536
19908,Multiple,370,190,11816,11816,11816,11816
2015,Multiple,60,147,15009,15009,15009,15009
16852,Single,370,123,2189,2189,2189,2189
22211,Multiple,170,194,30981,30981,30981,30981
5703,Multiple,100,236,10595,10595,10595,10595
31131,Multiple,380,103,30383,30383,30383,30383
3093,Multiple,390,165,8213,8213,8213,8213
23326,Single,360,144,21447,21447,21447,21447
8871,Single,110,221,12410,12410,12410,12410
19773,Single,300,126,23083,23083,23083,23083
3435,Multiple,80,112,9516,9516,9516,9516
22796,Multiple,210,63,22519,22519,22519,22519
16778,Multiple,150,98,10390,10390,10390,10390
25195,Single,300,174,2071,2071,2071,2071
18209,Single,30,11,18509,18509,18509,18509
4778,Single,320,184,23189,23189,23189,23189
14013,Single,80,178,14136,14136,14136,14136
12775,Multiple,160,161,24869,24869,24869,24869
29998,Single,90,182,28639,28639,28639,28639
5917,Single,230,198,9443,9443,9443,9443
10789,Single,60,44,24155,24155,24155,24155
23456,Single,220,52,1755,1755,1755,1755
26569,Multiple,160,86,2487,2487,2487,2487
16268,Single,250,241,10262,10262,10262,10262
29460,Single,350,114,25561,25561,25561,25561
26435,Single,60,101,20618,20618,20618,20618
7310,Single,50,5,1299,1299,1299,1299
17458,Single,270,76,15244,15244,15244,15244
10125,Single,150,158,4376,4376,4376,4376
7108,Single,370,81,17528,17528,17528,17528
23698,Multiple,210,200,2688,2688,2688,2688
20551,Multiple,90,48,21315,21315,21315,21315
1278,Single,230,71,4269,4269,4269,4269
28602,Single,160,141,1787,1787,1787,1787
12442,Single,400,188,15421,15421,15421,15421
4690,Single,100,188,27679,27679,27679,27679
22105,Multiple,60,132,27086,27086,27086,27086
2452,Multiple,300,48,13846,13846,13846,13846
12549,Single,60,16,14282,14282,14282,14282
16925,Multiple,100,88,14522,14522,14522,14522
16010,Single,320,200,27375,27375,27375,27375
9376,Multiple,400,56,31477,31477,31477,31477
7478,Multiple,170,228,8992,8992,8992,8992
7789,Single,320,120,17127,17127,17127,17127
9706,Single,110,183,30795,30795,30795,30795
19603,Multiple,50,66,7958,7958,7958,7958
28489,Single,390,4,18517,18517,18517,18517
21486,Single,260,227,29712,29712,29712,29712
15204,Single,340,239,27223,27223,27223,27223
26170,Single,170,137,8444,8444,8444,8444
27568,Multiple,30,217,16535,16535,16535,16535
2514,Multiple,340,125,13780,13780,13780,13780
16438,Multiple,290,31,1460,1460,1460,1460
31342,Multiple,120,175,28195,28195,28195,28195
20596,Multiple,210,138,21650,21650,21650,21650
13961,Multiple,180,50,30580,30580,30580,30580
31635,Single,160,87,13822,13822,13822,13822
11993,Single,370,153,16423,16423,16423,16423
9683,Single,200,28,30078,30078,30078,30078
27613,Multiple,400,224,8775,8775,8775,8775
1063,Single,130,70,9736,9736,9736,9736
8201,Multiple,210,32,28426,28426,28426,28426
6119,Single,250,27,30407,30407,30407,30407
30750,Multiple,270,5,1020,1020,1020,1020
19102,Single,250,89,8691,8691,8691,8691
6199,Multiple,260,170,26287,26287,26287,26287
19096,Multiple,30,22,20544,20544,20544,20544
5912,Multiple,240,41,27462,27462,27462,27462
25928,Multiple,370,75,11660,11660,11660,11660
797,Multiple,270,83,1306,1306,1306,1306
21292,Single,350,95,20968,20968,20968,20968
494,Multiple,130,51,31595,31595,31595,31595
25135,Multiple,30,200,27201,27201,27201,27201
9345,Multiple,40,99,27175,27175,27175,27175
4209,Single,300,32,12460,12460,12460,12460
24605,Multiple,150,7,31445,31445,31445,31445
6821,Single,350,41,14483,14483,14483,14483
5171,Multiple,200,135,23653,23653,23653,23653
31546,Multiple,170,120,31616,31616,31616,31616
8718,Multiple,230,44,30720,30720,30720,30720
30582,Multiple,400,162,14744,14744,14744,14744
21071,Single,90,155,13643,13643,13643,13643
28176,Multiple,80,199,1102,1102,1102,1102
13955,Single,160,50,23329,23329,23329,23329
18897,Single,380,61,26726,26726,26726,26726
22838,Single,190,217,20416,20416,20416,20416
31331,Single,100,165,19488,19488,19488,19488
12786,Multiple,50,109,12453,12453,12453,12453
11688,Multiple,70,62,29610,29610,29610,29610
29679,Multiple,280,70,12384,12384,12384,12384
29771,Single,290,214,10288,10288,10288,10288
2619,Multiple,100,46,23570,23570,23570,23570
13964,Single,120,179,17322,17322,17322,17322
12361,Single,180,196,27312,27312,27312,27312
25937,Multiple,150,153,16951,16951,16951,16951
10831,Single,280,53,28017,28017,28017,28017
23095,Multiple,230,246,2703,2703,2703,2703
21944,Single,330,112,7061,7061,7061,7061
15797,Single,200,70,6178,6178,6178,6178
16057,Single,250,240,4919,4919,4919,4919
12313,Multiple,70,152,22713,22713,22713,22713
726,Single,60,127,10466,10466,10466,10466
9761,Single,250,19,6543,6543,6543,6543
24061,Multiple,130,42,21566,21566,21566,21566
3490,Multiple,350,122,15740,15740,15740,15740
27311,Multiple,250,13,3897,3897,3897,3897
5292,Multiple,330,129,14699,14699,14699,14699
24063,Single,160,83,30462,30462,30462,30462
25577,Multiple,60,233,8698,8698,8698,8698
21161,Multiple,240,94,15976,15976,15976,15976
6254,Single,260,90,22447,22447,22447,22447
31222,Single,370,23,18586,18586,18586,18586
28327,Single,340,13,1408,1408,1408,1408
19420,Single,170,98,27938,27938,27938,27938
24473,Single,30,86,11050,11050,11050,11050
25616,Single,220,91,9993,9993,9993,9993
3064,Single,370,203,2825,2825,2825,2825
11714,Single,320,22,27417,27417,27417,27417
12151,Single,200,169,5099,5099,5099,5099
16102,Single,40,66,18437,18437,18437,18437
10131,Single,220,44,28016,28016,28016,28016
27190,Single,50,189,31230,31230,31230,31230
18206,Single,230,185,31586,31586,31586,31586
12387,Single,320,11,31052,31052,31052,31052
19258,Single,230,11,5134,5134,5134,5134
24355,Multiple,240,51,20105,20105,20105,20105
13883,Single,130,55,177,177,177,177
21154,Single,360,199,7930,7930,7930,7930
17631,Single,170,171,3268,3268,3268,3268
18803,Single,300,243,12835,12835,12835,12835
10600,Multiple,160,117,10469,10469,10469,10469
7039,Single,120,154,16447,16447,16447,16447
25584,Single,100,170,25429,25429,25429,25429
12284,Single,290,64,7057,7057,7057,7057
24723,Single,230,83,24319,24319,24319,24319
24133,Single,100,69,31583,31583,31583,31583
11128,Single,340,118,11092,11092,11092,11092
19737,Multiple,350,59,15350,15350,15350,15350
22377,Single,180,92,25669,25669,25669,25669
7829,Multiple,30,143,31749,31749,31749,31749
26479,Single,100,220,27321,27321,27321,27321
9458,Single,30,152,19663,19663,19663,19663
28597,Single,40,141,15252,15252,15252,15252
10756,Multiple,160,202,2570,2570,2570,2570
3680,Single,110,30,30450,30450,30450,30450
30349,Single,250,229,11898,11898,11898,11898
17006,Single,380,3,19930,19930,19930,19930
22378,Single,250,152,30433,30433,30433,30433
12504,Single,220,180,3678,3678,3678,3678
4952,Multiple,50,202,9553,9553,9553,9553
5217,Multiple,160,93,28445,28445,28445,28445
27131,Single,90,44,23689,23689,23689,23689
29157,Single,220,38,13326,13326,13326,13326
24284,Multiple,90,227,21357,21357,21357,21357
24453,Single,390,42,8613,8613,8613,8613
23503,Multiple,160,246,16590,16590,16590,16590
18967,Single,80,74,4617,4617,4617,4617
18187,Multiple,30,189,2853,2853,2853,2853
29252,Single,180,246,22796,22796,22796,22796
7849,Single,200,66,1377,1377,1377,1377
1664,Single,100,121,24168,24168,24168,24168
20912,Multiple,130,56,15955,15955,15955,15955
16705,Single,330,94,599,599,599,599
10585,Multiple,320,62,10475,10475,10475,10475
21314,Single,220,74,13855,13855,13855,13855
6978,Single,240,230,21665,21665,21665,21665
24105,Single,240,37,8115,8115,8115,8115
25285,Single,260,70,12785,12785,12785,12785
5310,Multiple,160,70,9263,9263,9263,9263
839,Multiple,280,108,7894,7894,7894,7894
24143,Single,60,160,5525,5525,5525,5525
31299,Single,130,194,10407,10407,10407,10407
16405,Single,80,7,16315,16315,16315,16315
15757,Multiple,90,90,3513,3513,3513,3513
15225,Single,210,126,21003,21003,21003,21003
13853,Single,140,117,12715,12715,12715,12715
23352,Single,270,70,22340,22340,22340,22340
27882,Single,90,74,17818,17818,17818,17818
5472,Multiple,320,93,25646,25646,25646,25646
16372,Single,170,208,20868,20868,20868,20868
11695,Multiple,190,160,24233,24233,24233,24233
21375,Multiple,330,135,22945,22945,22945,22945
7921,Single,250,236,20489,20489,20489,20489
24329,Multiple,60,105,31542,31542,31542,31542
18644,Single,170,158,28562,28562,28562,28562
16540,Single,330,101,11041,11041,11041,11041
28130,Single,380,150,30663,30663,30663,30663
27339,Multiple,300,101,14288,14288,14288,14288
9968,Single,250,197,17712,17712,17712,17712
18143,Single,370,222,2883,2883,2883,2883
416,Single,100,79,2949,2949,2949,2949
12216,Multiple,250,163,23536,23536,23536,23536
12736,Multiple,210,174,29792,29792,29792,29792
9714,Single,160,53,11316,11316,11316,11316
11874,Single,170,1,10316,10316,10316,10316
15660,Single,360,106,540,540,540,540
30605,Single,230,191,17906,17906,17906,17906
31543,Multiple,130,179,24910,24910,24910,24910
27900,Multiple,110,83,9833,9833,9833,9833
18538,Multiple,120,242,23661,23661,23661,23661
6048,Single,120,37,18324,18324,18324,18324
16273,Single,300,115,27713,27713,27713,27713
22218,Multiple,180,25,6209,6209,6209,6209
4276,Multiple,160,19,22129,22129,22129,22129
26236,Multiple,90,97,15674,15674,15674,15674
10878,Single,30,138,3166,3166,3166,3166
24434,Multiple,250,101,15854,15854,15854,15854
1581,Multiple,70,85,14702,14702,14702,14702
18275,Multiple,130,60,17764,17764,17764,17764
21924,Multiple,310,178,20378,20378,20378,20378
26150,Multiple,330,102,20870,20870,20870,20870
6,Multiple,250,102,6736,6736,6736,6736
12288,Single,350,160,14288,14288,14288,14288
17688,Multiple,350,7,16745,16745,16745,16745
17618,Multiple,170,114,29292,29292,29292,29292
21009,Single,270,192,27660,27660,27660,27660
22061,Multiple,170,224,4445,4445,4445,4445
10003,Multiple,350,57,17830,17830,17830,17830
26420,Single,300,244,2254,2254,2254,2254
30996,Single,360,195,27929,27929,27929,27929
3206,Multiple,200,19,31076,31076,31076,31076
5411,Single,390,159,18586,18586,18586,18586
27215,Single,260,67,9923,9923,9923,9923
11956,Single,350,220,29584,29584,29584,29584
794,Single,260,239,16254,16254,16254,16254
7529,Single,200,4,22984,22984,22984,22984
22586,Single,220,6,20556,20556,20556,20556
19326,Single,120,100,20627,20627,20627,20627
18818,Single,110,9,28542,28542,28542,28542
30262,Single,360,218,30706,30706,30706,30706
6374,Single,120,20,7793,7793,7793,7793
12347,Single,390,121,31561,31561,31561,31561
11381,Single,360,1,6282,6282,6282,6282
21401,Multiple,90,17,14040,14040,14040,14040
8466,Multiple,350,50,16906,16906,16906,16906
